7.45058059692e-09, 3.47718811035, 2.83787608147
-0.00385168660432, 3.37400102615, 2.8377764225
9.77888703346e-09, 20.3918323517, 2.83767724037
-0.000402615405619, 20.2801399231, 2.83766913414
3.72529029846e-09, 19.7236156464, 2.83767724037
-0.000635255826637, 19.6444129944, 2.83767986298
-3.72529029846e-09, 13.9847297668, 2.83768224716
-0.000736060552299, 13.9475460052, 2.83767676353
-2.93366611004e-08, 50.4023132324, 2.83766722679
-0.000494504347444, 50.2687225342, 2.83766198158
1.11758708954e-08, 34.5355377197, 2.83766174316
-0.000709107145667, 34.3935852051, 2.8376686573
1.30385160446e-08, 13.08248806, 2.83767771721
-0.00381282530725, 13.030626297, 2.8376853466
-8.38190317154e-09, 2.46457648277, 2.83769202232
-0.000118335243315, 2.41629457474, 2.83771014214
4.65661287308e-09, 0.970675766468, 2.8377430439
-0.000305461115204, 0.942316293716, 2.83776593208
4.65661287308e-10, 23.0210819244, 2.83778119087
-0.00038433726877, 22.9302654266, 2.8377840519
-9.31322574615e-09, 1.24731469154, 2.83787608147
-0.00230368319899, 1.19239878654, 2.8377764225
-7.45058059692e-09, 3.08360242844, 2.83767700195
-0.000326940906234, 3.05672216415, 2.83758020401
-4.65661287308e-10, 8.02581119537, 2.83748602867
-0.00159032689407, 7.96466684341, 2.83740019798
4.65661287308e-10, 13.5781269073, 2.83732104301
-0.00104557164013, 13.5129184723, 2.83727288246
1.67638063431e-08, 21.4770927429, 2.83724427223
-0.00046528223902, 21.4324569702, 2.83721184731
-1.30385160446e-08, 42.2273483276, 2.8371784687
-0.000890150200576, 42.1679992676, 2.83715057373
-1.02445483208e-08, 2.78665924072, 2.83712983131
-0.000821031630039, 2.74661445618, 2.83711266518
4.3073669076e-09, 4.72015190125, 2.83709740639
3.68631444871e-05, 4.71478557587, 2.83708977699
1.67638063431e-08, 0.552955627441, 2.83708977699
-0.0022397916764, 0.546383738518, 2.83708119392
-1.44354999065e-08, 0.154982939363, 2.8370642662
-0.00125339441001, 0.152666628361, 2.83704447746
-6.51925802231e-09, 0.13815805316, 2.83702778816
-0.00110779888928, 0.13863222301, 2.83699822426
-5.58793544769e-09, 42.0697555542, 2.83696222305
0.000542216934264, 42.0163421631, 2.83692240715
-0.0, 5.4580488205, 2.83688092232
-0.000439769588411, 5.44050788879, 2.83684563637
9.31322574615e-10, 20.6053886414, 2.83681750298
-0.000361604616046, 20.5797786713, 2.83679938316
7.91624188423e-09, 1.85405683517, 2.83678913116
-0.000374547205865, 1.83724284172, 2.83677697182
3.72529029846e-09, 21.1273231506, 2.83676838875
-0.000413304194808, 21.0760688782, 2.83674550056
-7.45058059692e-09, 13.6633749008, 2.83671307564
-6.92852772772e-05, 13.6304616928, 2.83669066429
-7.45058059692e-09, 1.36582255363, 2.83667731285
-0.00141751673073, 1.34585285187, 2.83665394783
